key,image_id,url,description,weight,predicted_weight,absolute_error
p8a2w5,c4fdb42e-5271-4719-844a-9baab6ebf586,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c4fdb42e-5271-4719-844a-9baab6ebf586,banane,216.0,120,96.0
p8a2w5,a78123a9-a71d-44cc-a512-4b8f9c048b9b,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a78123a9-a71d-44cc-a512-4b8f9c048b9b,pain,123.0,120,3.0
p8a2w5,a78123a9-a71d-44cc-a512-4b8f9c048b9b,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a78123a9-a71d-44cc-a512-4b8f9c048b9b,tranches de porc,66.0,50,16.0
p8a2w5,a78123a9-a71d-44cc-a512-4b8f9c048b9b,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a78123a9-a71d-44cc-a512-4b8f9c048b9b,carottes,85.0,120,35.0
p8a2w5,62774903-1b54-493b-9f6e-2c084eaf3ef5,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/62774903-1b54-493b-9f6e-2c084eaf3ef5,yogourt nature avec coulis passion (perle de lait),109.0,120,11.0
p8a2w5,606063ba-5ba3-4664-aaf2-aadd1d945354,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/606063ba-5ba3-4664-aaf2-aadd1d945354,café au lait,317.0,240,77.0
p8a2w5,0492af94-e971-4558-b676-48cc8de79062,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0492af94-e971-4558-b676-48cc8de79062,pain,40.0,50,10.0
p8a2w5,0492af94-e971-4558-b676-48cc8de79062,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0492af94-e971-4558-b676-48cc8de79062,beurre de cacahuète,26.0,25,1.0
p8a2w5,6ffe6575-1698-4b51-8e82-4b8c8eb89668,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/6ffe6575-1698-4b51-8e82-4b8c8eb89668,jus mangue orange,237.0,250,13.0
p8a2w5,b95a014a-7d17-4694-b3e5-94c939a27c24,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/b95a014a-7d17-4694-b3e5-94c939a27c24,spaghetti,247.0,180,67.0
p8a2w5,b95a014a-7d17-4694-b3e5-94c939a27c24,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/b95a014a-7d17-4694-b3e5-94c939a27c24,sauce tomate,209.0,120,89.0
p8a2w5,b95a014a-7d17-4694-b3e5-94c939a27c24,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/b95a014a-7d17-4694-b3e5-94c939a27c24,fromage,26.0,25,1.0
p8a2w5,03210130-04f7-45e1-babd-2c0693093101,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/03210130-04f7-45e1-babd-2c0693093101,café,207.0,240,33.0
p8a2w5,03210130-04f7-45e1-babd-2c0693093101,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/03210130-04f7-45e1-babd-2c0693093101,lait dans le café,177.0,50,127.0
p8a2w5,4c05ee25-7f4e-4aba-8d89-4b7c5345b4b8,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4c05ee25-7f4e-4aba-8d89-4b7c5345b4b8,céréales,60.0,40,20.0
p8a2w5,4c05ee25-7f4e-4aba-8d89-4b7c5345b4b8,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4c05ee25-7f4e-4aba-8d89-4b7c5345b4b8,lait,114.0,150,36.0
p8a2w5,0e167b0e-8e66-409d-9beb-3f7879d1d8e5,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0e167b0e-8e66-409d-9beb-3f7879d1d8e5,thé au chanvre,287.0,250,37.0
p8a2w5,c68fefbc-cbb5-416b-9841-87bdfa83de36,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c68fefbc-cbb5-416b-9841-87bdfa83de36,oeuf fris,107.0,120,13.0
p8a2w5,c68fefbc-cbb5-416b-9841-87bdfa83de36,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c68fefbc-cbb5-416b-9841-87bdfa83de36,"salade (salade verte, carottes, avocat, 1cs huile d'olive, 1 cs vinaigre)",163.0,120,43.0
p8a2w5,c68fefbc-cbb5-416b-9841-87bdfa83de36,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c68fefbc-cbb5-416b-9841-87bdfa83de36,pain au sésames,57.0,60,3.0
p8a2w5,f522ccdf-0464-4a60-8e08-5add25ec461b,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f522ccdf-0464-4a60-8e08-5add25ec461b,pomme,138.0,180,42.0
p8a2w5,bbce7865-d72c-4095-a722-1c93b4b47e21,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/bbce7865-d72c-4095-a722-1c93b4b47e21,thé au chanvre,261.0,250,11.0
p8a2w5,1ac28ed8-808c-41a8-bd4a-f7054d61e2c4,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/1ac28ed8-808c-41a8-bd4a-f7054d61e2c4,fraises,132.0,150,18.0
p8a2w5,62095991-e788-405d-a5d5-b5ad2d8bd2e0,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/62095991-e788-405d-a5d5-b5ad2d8bd2e0,riz,142.0,150,8.0
p8a2w5,62095991-e788-405d-a5d5-b5ad2d8bd2e0,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/62095991-e788-405d-a5d5-b5ad2d8bd2e0,"curry (lait de coco, tofu, oignon, carottes, poivrons verts)",86.0,250,164.0
p8a2w5,d4cfcd8a-7f38-44ba-82c5-8d0277be7bf8,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/d4cfcd8a-7f38-44ba-82c5-8d0277be7bf8,chocolat blanc,17.0,15,2.0
p8a2w5,eac676d0-342d-4670-a68a-213332693c3f,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/eac676d0-342d-4670-a68a-213332693c3f,oreo fourré au chocolat blanc,40.0,30,10.0
p8a2w5,c66044b1-026e-47eb-bfe9-c0b58f7f4140,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c66044b1-026e-47eb-bfe9-c0b58f7f4140,rosé,86.0,150,64.0
p8a2w5,f34ff5fd-65d3-40a7-b440-cf05db977130,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f34ff5fd-65d3-40a7-b440-cf05db977130,"salade(salade verte, tomate, oignon, vinaigrette)",91.0,80,11.0
p8a2w5,f34ff5fd-65d3-40a7-b440-cf05db977130,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f34ff5fd-65d3-40a7-b440-cf05db977130,rosti,95.0,120,25.0
p8a2w5,f34ff5fd-65d3-40a7-b440-cf05db977130,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f34ff5fd-65d3-40a7-b440-cf05db977130,saucisse de st galle,122.0,120,2.0
p8a2w5,f34ff5fd-65d3-40a7-b440-cf05db977130,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f34ff5fd-65d3-40a7-b440-cf05db977130,moutarde,6.0,10,4.0
p8a2w5,f34ff5fd-65d3-40a7-b440-cf05db977130,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f34ff5fd-65d3-40a7-b440-cf05db977130,mayo,13.0,15,2.0
p8a2w5,4048070b-7b7b-4096-a3fe-14cf2198ec2d,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4048070b-7b7b-4096-a3fe-14cf2198ec2d,rosé,76.0,150,74.0
p8a2w5,7b64b358-b611-4155-8e79-6f3ce5b4f11a,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/7b64b358-b611-4155-8e79-6f3ce5b4f11a,tarte aux fraises,164.0,150,14.0
p8a2w5,2f23dc6a-6f01-46a7-a4fd-623e4f92c1ea,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/2f23dc6a-6f01-46a7-a4fd-623e4f92c1ea,chips,27.0,40,13.0
p8a2w5,83699abd-f47a-42b9-ae54-0a892d8845ab,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/83699abd-f47a-42b9-ae54-0a892d8845ab,hallumi,70.0,60,10.0
p8a2w5,83699abd-f47a-42b9-ae54-0a892d8845ab,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/83699abd-f47a-42b9-ae54-0a892d8845ab,"sauce (huile d'olive, citron, persil)",10.0,15,5.0
p8a2w5,83699abd-f47a-42b9-ae54-0a892d8845ab,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/83699abd-f47a-42b9-ae54-0a892d8845ab,poireau,122.0,90,32.0
p8a2w5,83699abd-f47a-42b9-ae54-0a892d8845ab,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/83699abd-f47a-42b9-ae54-0a892d8845ab,pain,91.0,60,31.0
p8a2w5,3a9e70b7-b625-4abb-8652-9ceb54ffa04c,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/3a9e70b7-b625-4abb-8652-9ceb54ffa04c,chocolat toblerone,24.0,15,9.0
p8a2w5,4e1ee2dc-ee7d-4814-97f4-73b0495d0d61,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4e1ee2dc-ee7d-4814-97f4-73b0495d0d61,céréales,23.0,40,17.0
p8a2w5,4e1ee2dc-ee7d-4814-97f4-73b0495d0d61,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4e1ee2dc-ee7d-4814-97f4-73b0495d0d61,lait,56.0,120,64.0
p8a2w5,01436211-335e-4532-bd79-4a52a6e49d4b,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/01436211-335e-4532-bd79-4a52a6e49d4b,noix de cajou,35.0,50,15.0
p8a2w5,67b9ee79-8278-4b71-b8fc-5e9cbe38bf4d,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/67b9ee79-8278-4b71-b8fc-5e9cbe38bf4d,café,162.0,250,88.0
p8a2w5,67b9ee79-8278-4b71-b8fc-5e9cbe38bf4d,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/67b9ee79-8278-4b71-b8fc-5e9cbe38bf4d,lait,102.0,50,52.0
p8a2w5,e4f800da-c429-4a04-823c-ac3792f64c00,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/e4f800da-c429-4a04-823c-ac3792f64c00,yogourt industriel à l'abricot avec morceaux,171.0,150,21.0
p8a2w5,82b53493-1c97-472b-9ec6-8cc698b8cfe4,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/82b53493-1c97-472b-9ec6-8cc698b8cfe4,riz,185.0,150,35.0
p8a2w5,82b53493-1c97-472b-9ec6-8cc698b8cfe4,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/82b53493-1c97-472b-9ec6-8cc698b8cfe4,"dalh de lentilles corail (lentilles corail, oignon, carottes, tomates concassées, 1cs huilde d'olive, épices)",271.0,250,21.0
p8a2w5,30871e66-f14d-428a-8d8c-403bc6c2af75,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/30871e66-f14d-428a-8d8c-403bc6c2af75,banane,159.0,120,39.0
p8a2w5,f20bda43-3ec1-4910-ae6e-3ed5c6f5745a,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f20bda43-3ec1-4910-ae6e-3ed5c6f5745a,tisane,235.0,250,15.0
p8a2w5,78d343da-d8bd-4284-860f-61d1bdbc4bcd,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/78d343da-d8bd-4284-860f-61d1bdbc4bcd,chocolat cailler,16.0,35,19.0
p8a2w5,007504f0-436e-493e-8cfb-af76d54f2c7f,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/007504f0-436e-493e-8cfb-af76d54f2c7f,café,142.0,240,98.0
p8a2w5,007504f0-436e-493e-8cfb-af76d54f2c7f,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/007504f0-436e-493e-8cfb-af76d54f2c7f,lait dans le café,100.0,50,50.0
p8a2w5,72616968-1f43-46e2-9e10-00877527129b,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/72616968-1f43-46e2-9e10-00877527129b,bananes congelées,216.0,120,96.0
p8a2w5,72616968-1f43-46e2-9e10-00877527129b,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/72616968-1f43-46e2-9e10-00877527129b,lait,54.0,120,66.0
p8a2w5,72616968-1f43-46e2-9e10-00877527129b,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/72616968-1f43-46e2-9e10-00877527129b,beurre de cacahuète,37.0,15,22.0
p8a2w5,72616968-1f43-46e2-9e10-00877527129b,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/72616968-1f43-46e2-9e10-00877527129b,cacao en poudre,15.0,5,10.0
p8a2w5,72616968-1f43-46e2-9e10-00877527129b,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/72616968-1f43-46e2-9e10-00877527129b,fraises,89.0,50,39.0
p8a2w5,5ddea52e-8411-4822-893f-d8420fa6cb40,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/5ddea52e-8411-4822-893f-d8420fa6cb40,riz,76.0,150,74.0
p8a2w5,5ddea52e-8411-4822-893f-d8420fa6cb40,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/5ddea52e-8411-4822-893f-d8420fa6cb40,dahl de lentille,281.0,250,31.0
p8a2w5,2b1f4950-0235-432d-ae08-7210d431d3c1,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/2b1f4950-0235-432d-ae08-7210d431d3c1,dahl de lentille,180.0,250,70.0
p8a2w5,bd99deaa-eaeb-48ad-b51c-7622ec9105b2,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/bd99deaa-eaeb-48ad-b51c-7622ec9105b2,noix de cajou,11.0,25,14.0
p8a2w5,9450758e-83d0-445e-92bf-1b9d8062daeb,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9450758e-83d0-445e-92bf-1b9d8062daeb,chips,21.0,30,9.0
p8a2w5,f4d68b41-ea3f-4429-83cf-9d9741ce7962,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f4d68b41-ea3f-4429-83cf-9d9741ce7962,bière,260.0,400,140.0
p8a2w5,022d6625-56d2-43cd-a1e0-77ae2cf08703,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/022d6625-56d2-43cd-a1e0-77ae2cf08703,bahn mi au bœuf,313.0,250,63.0
p8a2w5,1761d954-a2f9-48f1-b3ea-35ac22f6820c,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/1761d954-a2f9-48f1-b3ea-35ac22f6820c,café,152.0,250,98.0
p8a2w5,1761d954-a2f9-48f1-b3ea-35ac22f6820c,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/1761d954-a2f9-48f1-b3ea-35ac22f6820c,lait dans le café,62.0,50,12.0
p8a2w5,ac28838e-2a46-49a2-98c8-d5c99aed7da4,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/ac28838e-2a46-49a2-98c8-d5c99aed7da4,céréales,78.0,60,18.0
p8a2w5,ac28838e-2a46-49a2-98c8-d5c99aed7da4,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/ac28838e-2a46-49a2-98c8-d5c99aed7da4,lait d'avoine,90.0,120,30.0
p8a2w5,9db1412f-0390-4151-9d81-2b27a4f9a0d9,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9db1412f-0390-4151-9d81-2b27a4f9a0d9,salade verte,54.0,50,4.0
p8a2w5,9db1412f-0390-4151-9d81-2b27a4f9a0d9,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9db1412f-0390-4151-9d81-2b27a4f9a0d9,carottes,25.0,40,15.0
p8a2w5,9db1412f-0390-4151-9d81-2b27a4f9a0d9,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9db1412f-0390-4151-9d81-2b27a4f9a0d9,vinaigrette,21.0,15,6.0
p8a2w5,9db1412f-0390-4151-9d81-2b27a4f9a0d9,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9db1412f-0390-4151-9d81-2b27a4f9a0d9,pommes de terre,136.0,150,14.0
p8a2w5,9db1412f-0390-4151-9d81-2b27a4f9a0d9,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9db1412f-0390-4151-9d81-2b27a4f9a0d9,viande,44.0,120,76.0
p8a2w5,79304b47-3a79-46d6-b07f-5781ec116f19,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/79304b47-3a79-46d6-b07f-5781ec116f19,pain,69.0,60,9.0
p8a2w5,79304b47-3a79-46d6-b07f-5781ec116f19,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/79304b47-3a79-46d6-b07f-5781ec116f19,beurre de cacahuète,31.0,25,6.0
p8a2w5,c03e9bce-c9d5-45d6-ae2b-3e5d25ff8129,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c03e9bce-c9d5-45d6-ae2b-3e5d25ff8129,légumes (radis et carottes),82.0,80,2.0
p8a2w5,c03e9bce-c9d5-45d6-ae2b-3e5d25ff8129,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c03e9bce-c9d5-45d6-ae2b-3e5d25ff8129,pain aux graines,66.0,60,6.0
p8a2w5,c03e9bce-c9d5-45d6-ae2b-3e5d25ff8129,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c03e9bce-c9d5-45d6-ae2b-3e5d25ff8129,houmous,51.0,40,11.0
p8a2w5,c0029c6d-619f-4d9f-9486-b2302a9e08ec,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c0029c6d-619f-4d9f-9486-b2302a9e08ec,banane,207.0,120,87.0
p8a2w5,ea4d3780-8834-4824-adc9-cdd0133a577d,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/ea4d3780-8834-4824-adc9-cdd0133a577d,café au lait,653.0,250,403.0
p8a2w5,f831628d-4dd0-435f-9ae5-08c943df0864,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f831628d-4dd0-435f-9ae5-08c943df0864,céréales,59.0,50,9.0
p8a2w5,f831628d-4dd0-435f-9ae5-08c943df0864,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f831628d-4dd0-435f-9ae5-08c943df0864,lait dans les céréales,123.0,150,27.0
p8a2w5,e202f2f4-9256-4469-8bc1-a4d6bc0fe4e2,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/e202f2f4-9256-4469-8bc1-a4d6bc0fe4e2,banane,194.0,170,24.0
p8a2w5,fab6e9f6-ea1e-49e1-a950-57226b81176f,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/fab6e9f6-ea1e-49e1-a950-57226b81176f,biscuit aux céréales,36.0,30,6.0
p8a2w5,92089c9a-c190-4930-b57e-08ca9f63a9f4,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/92089c9a-c190-4930-b57e-08ca9f63a9f4,nectarine,51.0,150,99.0
p8a2w5,52833381-19d3-4e59-a033-3a6960572e57,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/52833381-19d3-4e59-a033-3a6960572e57,café froid,324.0,250,74.0
p8a2w5,4fb4c5be-8035-4321-b876-62099731b721,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4fb4c5be-8035-4321-b876-62099731b721,céréales,78.0,60,18.0
p8a2w5,4fb4c5be-8035-4321-b876-62099731b721,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4fb4c5be-8035-4321-b876-62099731b721,lait dans céréales,117.0,120,3.0
p8a2w5,18685cd7-995e-4bd3-92cc-bbff2c7bcb42,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/18685cd7-995e-4bd3-92cc-bbff2c7bcb42,riz,170.0,120,50.0
p8a2w5,18685cd7-995e-4bd3-92cc-bbff2c7bcb42,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/18685cd7-995e-4bd3-92cc-bbff2c7bcb42,"légumes (courgette, oignon, 1 cs d'huile d'olive)",182.0,120,62.0
p8a2w5,18685cd7-995e-4bd3-92cc-bbff2c7bcb42,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/18685cd7-995e-4bd3-92cc-bbff2c7bcb42,oeuf,52.0,60,8.0
p8a2w5,18685cd7-995e-4bd3-92cc-bbff2c7bcb42,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/18685cd7-995e-4bd3-92cc-bbff2c7bcb42,graines de sésame,3.0,3,0.0
p8a2w5,0f6c4be6-ad6e-4b20-a97e-9e718e2fcef0,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0f6c4be6-ad6e-4b20-a97e-9e718e2fcef0,pain,32.0,40,8.0
p8a2w5,0f6c4be6-ad6e-4b20-a97e-9e718e2fcef0,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0f6c4be6-ad6e-4b20-a97e-9e718e2fcef0,oeuf,50.0,60,10.0
p8a2w5,52833381-19d3-4e59-a033-3a6960572e57,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/52833381-19d3-4e59-a033-3a6960572e57,café froid,324.0,250,74.0
p8a2w5,67e75dfd-09be-434d-96d9-2b8948023c27,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/67e75dfd-09be-434d-96d9-2b8948023c27,banane,182.0,120,62.0
p8a2w5,71760726-d8e5-4439-bb79-f857678cc0ff,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/71760726-d8e5-4439-bb79-f857678cc0ff,bière,251.0,250,1.0
p8a2w5,37fef8e0-2fec-4361-a82e-fea411cf25e0,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/37fef8e0-2fec-4361-a82e-fea411cf25e0,"pizza (mozza, jambon, champignon",347.0,250,97.0
p8a2w5,eb0dd196-9c09-40d1-8e3d-e5f66c794af8,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/eb0dd196-9c09-40d1-8e3d-e5f66c794af8,pizza,57.0,50,7.0
p8a2w5,0845ef8b-a437-4236-a4f5-49280aac5c51,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0845ef8b-a437-4236-a4f5-49280aac5c51,barre de chocolat kinder,21.0,21,0.0
p8a2w5,0845ef8b-a437-4236-a4f5-49280aac5c51,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0845ef8b-a437-4236-a4f5-49280aac5c51,barre de chocolat kinder,21.0,21,0.0
p8a2w5,dacc4b11-9bfa-4447-8ad5-5bcf3bde997f,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/dacc4b11-9bfa-4447-8ad5-5bcf3bde997f,café,78.0,250,172.0
p8a2w5,dacc4b11-9bfa-4447-8ad5-5bcf3bde997f,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/dacc4b11-9bfa-4447-8ad5-5bcf3bde997f,lait dans le café froid,250.0,120,130.0
p8a2w5,273d9044-6fbe-4ba8-948d-3ce80f7976f0,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/273d9044-6fbe-4ba8-948d-3ce80f7976f0,patates sautés,82.0,150,68.0
p8a2w5,273d9044-6fbe-4ba8-948d-3ce80f7976f0,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/273d9044-6fbe-4ba8-948d-3ce80f7976f0,"légumes sautés (courgettes, oignons, 1cs huile d'olive, sel, poivre",121.0,120,1.0
p8a2w5,273d9044-6fbe-4ba8-948d-3ce80f7976f0,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/273d9044-6fbe-4ba8-948d-3ce80f7976f0,œuf,38.0,60,22.0
p8a2w5,2baacaa4-2255-41df-aea7-d4d40c566a3e,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/2baacaa4-2255-41df-aea7-d4d40c566a3e,légumes sautés,95.0,120,25.0
p8a2w5,a32f4df7-de95-4851-81a8-4259891b6bd4,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a32f4df7-de95-4851-81a8-4259891b6bd4,nectarine,98.0,150,52.0
p8a2w5,0845ef8b-a437-4236-a4f5-49280aac5c51,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0845ef8b-a437-4236-a4f5-49280aac5c51,barre de chocolat kinder,21.0,21,0.0
p8a2w5,d86d97c2-239e-4450-bb38-634295189ed8,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/d86d97c2-239e-4450-bb38-634295189ed8,crackers,16.0,40,24.0
p8a2w5,1f60b628-e49e-4f68-9f67-ff32d77385ea,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/1f60b628-e49e-4f68-9f67-ff32d77385ea,bière,247.0,250,3.0
p8a2w5,1f60b628-e49e-4f68-9f67-ff32d77385ea,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/1f60b628-e49e-4f68-9f67-ff32d77385ea,bière,247.0,250,3.0
p8a2w5,9b2c7383-a434-4260-ac30-86103e4546ea,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9b2c7383-a434-4260-ac30-86103e4546ea,artichaut,143.0,120,23.0
p8a2w5,9b2c7383-a434-4260-ac30-86103e4546ea,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9b2c7383-a434-4260-ac30-86103e4546ea,vinaigrette,8.0,15,7.0
p8a2w5,faa4e3cc-5d10-4bd7-a2ae-7eb4a3945897,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/faa4e3cc-5d10-4bd7-a2ae-7eb4a3945897,bière,329.0,100,229.0
p8a2w5,ff6e3f38-43e0-4b06-8a58-63fa5b77ccc8,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/ff6e3f38-43e0-4b06-8a58-63fa5b77ccc8,poulet,38.0,90,52.0
p8a2w5,ff6e3f38-43e0-4b06-8a58-63fa5b77ccc8,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/ff6e3f38-43e0-4b06-8a58-63fa5b77ccc8,2eme poulet,46.0,45,1.0
p8a2w5,ff6e3f38-43e0-4b06-8a58-63fa5b77ccc8,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/ff6e3f38-43e0-4b06-8a58-63fa5b77ccc8,avocat,29.0,50,21.0
p8a2w5,ff6e3f38-43e0-4b06-8a58-63fa5b77ccc8,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/ff6e3f38-43e0-4b06-8a58-63fa5b77ccc8,carottes,35.0,80,45.0
p8a2w5,ff6e3f38-43e0-4b06-8a58-63fa5b77ccc8,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/ff6e3f38-43e0-4b06-8a58-63fa5b77ccc8,lard,30.0,35,5.0
